ID,Track,Singer(s),Stream
485,jealousy jealousy,Olivia Rodrigo,32118738
486,favorite crime,Olivia Rodrigo,37284422
487,hope ur ok,Olivia Rodrigo,27635813
488,SUN GOES DOWN,Lil Nas X,15284639
489,Butter - Instrumental,BTS,8991821
490,GANG GANG (with Lil Wayne),Polo G; Lil Wayne,12331249
491,Heartbreak Anthem (with David Guetta & Little Mix),Galantis; David Guetta; Little Mix,12370788
492,Our Song,Anne-Marie; Niall Horan,10970822
493,Saturday,Twenty One Pilots,5925677
494,Good Day,Twenty One Pilots,1214644
495,Boy With Luv (feat. Halsey),BTS; Halsey,9521881
496,The Outside,Twenty One Pilots,1923990
497,Mask,Dream,2701405
498,Never Take It,Twenty One Pilots,987424
499,Mulberry Street,Twenty One Pilots,979172
500,No Chances,Twenty One Pilots,948716
501,Todo De Ti,Rauw Alejandro,43502680
502,Formidable,Twenty One Pilots,934596
503,Telepathy,BTS,929584
504,Redecorate,Twenty One Pilots,900075
505,Bounce Man,Twenty One Pilots,885774
506,Vielen Dank,187 Strassenbande; Bonez MC; Maxwell; LX; Sa4,812090
507,Voilà,Barbara Pravi,7066579
508,Dark Side,Blind Channel,6130561
509,SHUM,Go_A,7220906
510,Tout l'univers,Gjon's Tears,3748162
511,10 Years,Daði Freyr,3642732
512,El Diablo,Elena Tsagrinou,2512480
513,Je me casse,Destiny,854971
514,Discoteque,THE ROOP,842722
515,Voices,Tusse,781736
516,Mata Hari,Efendi,771763
517,All I Want - From "High School Musical: The Musical: The Series",Olivia Rodrigo; Disney,1467125
518,I WANNA BE YOUR SLAVE,Måneskin,18618596
519,CORALINE,Måneskin,6087576
520,Qué Más Pues?,J Balvin; Maria Becerra,4364347
521,734,Juice WRLD,3616113
522,100 MILLONES,Bad Bunny; Luar La L,1129860
523,Tell Em,Cochise; $NOT,3954607
524,Leave Before You Love Me (with Jonas Brothers),Marshmello; Jonas Brothers,3831409
525,Rosenkrieg,Loredana; Mozzik,925801
526,Shine Your Light (feat. Akon),Master KG; David Guetta; Akon,816193
527,Baby Me Atende,Matheus Fernandes; Dilsinho,815766
528,Killer (feat. Jack Harlow & Cordae) - Remix,Eminem; Jack Harlow; Cordae,1800886
529,0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,1048823
530,Anti-Romantic,TOMORROW X TOGETHER,859051
