ID,Track,Singer(s),Stream
514,Thought I Knew You (feat. The Weeknd),Nicki Minaj; The Weeknd,1281804
515,LLC,Nicki Minaj,662917
516,Hard White,Nicki Minaj,614898
517,Tie Me Down (with Elley Duhé),Gryffin; Elley Duhé,14513550
518,idontwannabeyouanymore,Billie Eilish,502430
519,Mo Bamba,Sheck Wes,13159153
520,Blah Blah Blah,Armin van Buuren,10197402
521,I Say a Little Prayer,Aretha Franklin,3421119
522,Respect,Aretha Franklin,3529732
523,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,1942445
524,Think,Aretha Franklin,1829900
525,Chain of Fools,Aretha Franklin,1387872
526,TOOTIMETOOTIMETOOTIME,The 1975,2756869
527,Son of a Preacher Man,Aretha Franklin,1230790
528,breathin,Ariana Grande,47667286
529,sweetener,Ariana Grande,20260116
530,everytime,Ariana Grande,21950803
531,raindrops (an angel cried),Ariana Grande,8958462
532,R.E.M,Ariana Grande,15140227
533,blazed (feat. Pharrell Williams),Ariana Grande; Pharrell Williams,7265064
534,pete davidson,Ariana Grande,12684375
535,Promises (with Sam Smith),Calvin Harris; Sam Smith; Jessie Reyez,37736791
536,successful,Ariana Grande,8373625
537,goodnight n go,Ariana Grande,13092807
538,better off,Ariana Grande,7858403
539,get well soon,Ariana Grande,7521754
540,borderline (feat. Missy Elliott),Ariana Grande; Missy Elliott,6389200
541,Happier,Marshmello; Bastille,1294860
542,Chanel (Go Get It) [feat. Gunna & Lil Baby],Young Thug; Young Stoner Life; Gunna; Lil Baby,8056764
543,Real Friends,Camila Cabello; Swae Lee,735154
544,All I Am,Jess Glynne,662541
545,It's A Slime (feat. Lil Uzi Vert),Young Thug; Young Stoner Life; Lil Uzi Vert,605658
546,Side To Side,Ariana Grande; Nicki Minaj,604159
547,Quiere Beber,Anuel AA,9545648
548,Celoso,Lele Pons,8863746
549,Take on Me,a-ha,1055755
550,Culpables,Manuel Turizo,5820358
551,MANTRA,Bring Me The Horizon,603289
552,IDOL,BTS; Nicki Minaj,16124333
553,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo; David Guetta; Nicki Minaj; Willy William,5756870
554,Euphoria,BTS,3819200
555,I'm Fine,BTS,2974099
556,Trivia 起 : Just Dance,BTS,2223974
557,Serendipity - Full Length Edition,BTS,2076454
558,Risiko,Bonez MC; RAF Camora,3945482
559,Trivia 轉 : Seesaw,BTS,2581106
560,Answer : Love Myself,BTS,2027103
561,The Return,Logic,3137695
562,Right Now,Nick Jonas; Robin Schulz,1378197
563,Trivia 承 : Love,BTS,804415
564,Me Dijeron,Ozuna,5938336
565,Tribe (with J. Cole),Bas; J. Cole,764545
566,Ibiza,Ozuna; Romeo Santos,4503016
567,First Time,Liam Payne; French Montana,719532
568,DNA,BTS,1765348
569,Aura,Ozuna; Arthur Hanlon,2656626
570,Epiphany,BTS,1806165
571,Quiero Mas,Ozuna; Wisin; Yandel,580994
572,Devuelveme,Ozuna,579860
573,Drew Barrymore,Bryce Vine,3073660
574,8 Letters,Why Don't We,2358688
575,My Blood,Twenty One Pilots,2406243
576,Ya No Tiene Novio,Sebastian Yatra; Mau y Ricky,2245932
577,The Ringer,Eminem,5186590
578,Lucky You (feat. Joyner Lucas),Eminem; Joyner Lucas,4917821
579,Greatest,Eminem,3906513
580,Not Alike (feat. Royce Da 5'9),Eminem; Royce Da 5'9",3167526
581,Kamikaze,Eminem,3113169
582,Normal,Eminem,3050423
583,Fall,Eminem,2979395
584,Stepping Stone,Eminem,2817524
585,Paul - Skit,Paul Rosenberg,2783608
586,Em Calls Paul - Skit,Eminem,2391074
587,Venom - Music From The Motion Picture,Eminem,2209058
588,Nice Guy (with Jessie Reyez),Eminem; Jessie Reyez,2084256
589,Good Guy (feat. Jessie Reyez),Eminem; Jessie Reyez,2041465
590,BEBE,6ix9ine; Anuel AA,1711857
591,Lucky Strike,Troye Sivan,957109
592,REMEDY,Alesso,839027
593,Plum,Troye Sivan,686827
594,Seventeen,Troye Sivan,684289
595,Superhero,Lauv,678315
596,My My My!,Troye Sivan,664599
